#python /Users/davehuf/Scripts/19_1_4_6_processHAPMIXforR.py probFiles.txt ratesFiles.txt sgChilpHapmixProbs.txt
#chromo	coord	parvAttr
1	4609477	1.6
1	4610354	1.6
1	4758551	1.1333333333333333
1	4758589	1.1333333333333333
1	4764811	1.0666666666666667
1	4765903	1.0666666666666667
1	4766304	1.0666666666666667
1	4862689	1.1333333333333333
1	4862839	1.1333333333333333
1	4863098	1.1333333333333333
1	4863691	1.1333333333333333
1	4877306	1.1333333333333333
1	4994459	1.1333333333333333
1	5092856	1.0
1	5326925	1.1333333333333333
1	5326957	1.1333333333333333
1	5327458	1.1333333333333333
1	5327583	1.1333333333333333
1	5338021	1.1333333333333333
1	5438841	1.0666666666666667
1	5540876	1.1333333333333333
1	5653264	1.0
1	5732049	1.0
1	5740302	1.0
1	5740354	1.0
1	5740373	1.0
1	5809260	1.0
1	5954473	1.0
1	6195492	1.0666666666666667
1	6196499	1.0666666666666667
1	6198631	1.0666666666666667
1	6198637	1.0666666666666667
1	6198856	1.0666666666666667
1	6200972	1.0666666666666667
1	6201190	1.0666666666666667
1	6217602	1.0666666666666667
1	6220407	1.1333333333333333
1	6234278	1.1333333333333333
1	6234957	1.1333333333333333
1	6236377	1.1333333333333333
1	6242103	1.1333333333333333
1	6246273	1.1333333333333333
1	6424100	1.0666666666666667
1	6431690	1.0666666666666667
1	6535828	1.3333333333333333
1	6547772	1.3333333333333333
1	6777249	1.0
1	6837141	1.0
1	6838726	1.0
1	6841926	1.0
1	6844116	1.0
1	6844300	1.0
1	6850358	1.0
1	6921973	1.0
1	6922413	1.0
1	6923405	1.1333333333333333
1	6923719	0.9333333333333333
1	6923837	0.9333333333333333
1	7046265	1.0
1	7080152	1.0666666666666667
1	7086865	1.0666666666666667
1	7087062	1.0666666666666667
1	7193037	0.8666666666666667
1	7343217	0.8666666666666667
1	7347483	0.8666666666666667
1	7347504	0.8666666666666667
1	7348100	0.8666666666666667
1	7562088	1.2
1	7564761	1.2
1	7565560	1.2
1	7688437	1.2
1	7699553	1.2
1	7715511	1.2
1	7824668	1.2
1	7861023	1.2
1	7861831	1.2
1	7866418	1.2
1	7867523	1.1333333333333333
1	7867980	1.1333333333333333
1	7966195	1.1333333333333333
1	7998309	1.0
1	8032199	1.0666666666666667
1	8100477	1.0666666666666667
1	8136157	1.0666666666666667
1	8136172	1.0666666666666667
1	8136428	1.0666666666666667
1	8143662	1.0666666666666667
1	8351500	1.0
1	8352937	1.0
1	8353079	1.0
1	8515602	1.0
1	8517020	1.0
1	8558256	1.0
1	8617082	1.0666666666666667
1	8617553	1.0666666666666667
1	8617926	1.0666666666666667
1	8618369	1.0666666666666667
1	8622443	1.0
1	8622840	1.0
1	8623017	1.0
1	8623080	1.0
1	8631016	1.0666666666666667
1	8633468	1.0666666666666667
1	8633823	1.0666666666666667
1	8634520	1.0666666666666667
1	8944033	1.0666666666666667
1	8946275	1.0666666666666667
1	8974234	1.1333333333333333
1	8979420	1.1333333333333333
1	9052575	1.2666666666666666
1	9052677	1.2666666666666666
1	9052735	1.2666666666666666
1	9058572	1.0666666666666667
1	9304156	1.0666666666666667
1	9304303	1.0666666666666667
1	9305229	1.0666666666666667
1	9305256	1.0666666666666667
1	9358866	1.2
1	9359056	1.2
1	9359125	1.2
1	9359168	1.2
1	9397533	1.1333333333333333
1	9433811	1.2666666666666666
1	9434247	1.2666666666666666
1	9434379	1.2666666666666666
1	9434555	1.2666666666666666
1	9434556	1.2666666666666666
1	9434924	1.2666666666666666
1	9435106	1.2666666666666666
1	9435372	1.2666666666666666
1	9435426	1.2666666666666666
1	9526231	1.5333333333333334
1	9526267	1.5333333333333334
1	9562191	1.5333333333333334
1	9562206	1.5333333333333334
1	9568051	1.7333333333333334
1	9581910	1.7333333333333334
1	9583693	1.7333333333333334
1	9809995	1.0
1	9922610	1.0
1	9956621	1.0
1	9989779	1.0
1	9992144	1.0
1	9992169	1.0666666666666667
1	10088946	1.0666666666666667
1	10089392	1.0666666666666667
1	10093142	1.0666666666666667
1	10094890	1.0666666666666667
1	10095032	1.0666666666666667
1	10096183	1.0666666666666667
1	10096325	1.0666666666666667
1	10361222	1.0
1	10537070	1.0
1	10542800	1.0
1	10589088	1.0
1	10667363	1.3333333333333333
1	10674064	1.3333333333333333
1	10736892	1.2
1	10820153	1.3333333333333333
1	10826196	1.3333333333333333
1	10844119	1.3333333333333333
1	10868783	1.3333333333333333
1	10897853	1.3333333333333333
1	10905137	1.2
1	10905399	1.2
1	10962375	1.6666666666666667
1	10995423	1.2
1	11110601	1.2
1	11114825	1.0
1	11392013	1.0
1	11392132	1.0
1	11392392	1.0
1	11399303	1.0
1	11473826	1.0
1	11488064	1.0
1	11488397	1.0
1	11488804	1.0
1	11532836	1.0
1	11761103	1.0
1	11942313	1.0
1	11952202	1.0
1	11985908	1.0
1	11989022	1.0
1	11989100	1.0
1	11989852	1.0
1	11990267	1.0
1	11993357	1.0
1	12149892	1.0
1	12165573	1.2
1	12167088	1.0666666666666667
1	12167256	1.0666666666666667
1	12189099	1.0
1	12248726	1.0
1	12251110	1.0
1	12255563	1.0
1	12352106	1.0
1	12362508	1.0666666666666667
1	12397056	1.0666666666666667
1	12436754	1.0666666666666667
1	12487014	1.2
1	12517267	1.4666666666666666
1	12517303	1.4666666666666666
1	12518476	1.4666666666666666
1	12519269	1.4666666666666666
1	12521232	1.4666666666666666
1	12522118	1.4666666666666666
1	12522129	1.4666666666666666
1	12522242	1.0
1	12946006	1.0
1	12976294	1.0666666666666667
1	12979261	1.1333333333333333
1	12988936	1.1333333333333333
1	12989714	1.1333333333333333
1	12990057	1.1333333333333333
1	12992219	1.1333333333333333
1	13539219	1.1333333333333333
1	13539360	1.1333333333333333
1	13539363	1.1333333333333333
1	13559407	1.0666666666666667
1	13591537	1.1333333333333333
1	13604975	1.1333333333333333
1	13642580	1.0
1	13684372	1.0
1	13687372	1.0
1	13688486	1.0
1	13744228	1.0
1	14032344	1.0666666666666667
1	14039445	1.2666666666666666
1	14039668	1.2666666666666666
1	14039799	1.2666666666666666
1	14104282	1.2666666666666666
1	14168358	1.2666666666666666
1	14507453	1.2
1	14509380	1.2
1	14510261	1.2
1	14625059	1.2
1	14626383	1.2
1	14626388	1.2
1	14638094	1.2
1	14638947	1.2
1	14638995	1.2
1	14639024	1.2
1	14639175	1.2
1	14807352	1.2
1	14818025	1.2
1	14852237	1.2
1	14852801	1.2
1	14853047	1.2
1	14859085	1.2
1	14859571	1.2
1	14859726	1.2
1	14927402	1.2
1	14943366	1.2
1	14959203	1.0
1	15067963	1.0666666666666667
1	15071288	1.1333333333333333
1	15071364	1.1333333333333333
1	15170385	1.4666666666666666
1	15170841	1.4666666666666666
1	15171509	1.4666666666666666
1	15354211	1.2666666666666666
1	15491852	1.2666666666666666
1	15513197	1.0666666666666667
1	15728580	1.4
1	15729259	1.4
1	15738968	1.4
1	15739094	1.4
1	15775277	1.4
1	15775455	1.4
1	15779696	1.4
1	15781931	1.4
1	15781985	1.4
1	15783656	1.4
1	15783835	1.0666666666666667
1	15808888	1.0666666666666667
1	15907469	1.0
1	16201810	1.0
1	16335539	1.0
1	16348038	1.0
1	16348917	1.0
1	16469406	1.0
1	16598661	1.1333333333333333
1	16602399	1.1333333333333333
1	16603698	1.1333333333333333
1	16603761	1.1333333333333333
1	16784467	1.1333333333333333
1	16784593	1.0
1	16788736	1.0666666666666667
1	16792521	1.0666666666666667
1	16800487	0.8
1	16802074	1.3333333333333333
1	16826305	1.3333333333333333
1	16826343	1.3333333333333333
1	17409398	1.0
1	17695889	1.2666666666666666
1	17714192	1.2
1	17715789	1.2
1	17716337	1.2
1	17716466	1.2
1	17739746	1.2
1	17745804	1.2
1	17748552	1.2
1	17828621	1.2
1	17832205	1.2
1	17843007	1.2
1	17850815	1.2
1	17881884	1.2
1	17884650	1.2
1	17963080	1.2666666666666666
1	17963743	1.2666666666666666
1	17964481	1.2666666666666666
1	17965654	1.2666666666666666
1	17975969	1.2666666666666666
1	17976792	1.2666666666666666
1	18131680	1.2666666666666666
1	18139432	1.2666666666666666
1	18143655	1.2666666666666666
1	18190764	1.2666666666666666
1	18198129	1.2666666666666666
1	18199120	1.2666666666666666
1	18201645	1.2666666666666666
1	18202585	1.2666666666666666
1	18202851	1.2666666666666666
1	18293950	1.2666666666666666
1	18294130	1.2666666666666666
1	18294522	1.2666666666666666
1	18630942	1.0
1	18697940	1.0
1	18957087	1.0
1	18980563	1.0
1	18984396	1.0
1	18986228	1.0
1	19080916	1.0
1	19099272	1.0666666666666667
1	19253162	1.2
1	19262378	1.0
1	19327639	1.2666666666666666
1	19346576	1.2666666666666666
1	19347396	1.2666666666666666
1	19560075	1.0
1	19679687	1.2
1	19693208	0.8666666666666667
1	19693428	0.8666666666666667
1	19693679	0.8666666666666667
1	19696230	0.8666666666666667
1	19699766	0.8666666666666667
1	19699932	0.8666666666666667
1	19791776	1.2
1	19792097	1.2
1	19945363	1.0
1	19974787	1.0666666666666667
1	20096765	1.0666666666666667
1	20096805	1.0666666666666667
1	20096952	1.0666666666666667
1	20106601	1.0666666666666667
1	20108275	1.0666666666666667
1	20216839	1.0666666666666667
1	20218720	1.0666666666666667
1	20219006	1.0666666666666667
1	20281583	1.0
1	20284299	1.0
1	20287508	1.0
1	20419410	1.0666666666666667
1	20419527	1.0666666666666667
1	20635098	1.0666666666666667
1	20642806	1.0666666666666667
1	20903447	1.0666666666666667
1	20907601	1.0666666666666667
1	20916117	1.0666666666666667
1	20992314	1.0666666666666667
1	20993649	1.0666666666666667
1	20999934	1.0666666666666667
1	21084055	1.0666666666666667
1	21206083	1.0666666666666667
1	21381552	1.0666666666666667
1	21461697	1.0666666666666667
1	21466619	1.0666666666666667
1	21467000	1.0666666666666667
1	21467059	1.0666666666666667
1	21467062	1.0666666666666667
1	21468295	1.0666666666666667
1	21471219	1.0666666666666667
1	21472300	1.0666666666666667
1	21525564	1.0666666666666667
1	21568570	1.1333333333333333
1	21684527	1.0
1	21710836	1.4
1	21722308	1.4
1	21758352	1.3333333333333333
1	21839990	1.8
1	21983736	1.0666666666666667
1	21984148	1.0666666666666667
1	21984783	1.0666666666666667
1	21985134	1.0666666666666667
1	21991763	1.0666666666666667
1	22253283	1.0
1	22379557	1.0
1	22379568	1.0
1	22380781	1.0
1	22382842	1.0
1	22383310	1.0
1	22383989	1.0
1	22437864	1.0
1	22437974	1.0
1	22595964	1.0
1	22596124	1.0
1	22632923	1.0
1	22774453	1.0
1	22874170	1.0
1	23054862	1.0
1	23218696	1.0666666666666667
1	23219069	1.0666666666666667
1	23219245	1.0666666666666667
1	23229801	1.0
1	23241186	1.2
1	23242364	1.6
1	23563301	1.6
1	23610626	1.2
1	23613431	1.2
1	23615254	1.2
1	23615962	1.2
1	23618315	1.2
1	23939622	1.0666666666666667
1	23965965	1.0666666666666667
1	24052120	1.0
1	24194242	1.0
1	24208278	1.0
1	24296248	1.4666666666666666
1	24408873	1.0666666666666667
1	24507957	1.2
1	24510735	1.2
1	24584605	1.2
1	24584799	1.2
1	24585840	1.2
1	24735390	1.0
1	24931201	1.0666666666666667
1	24941685	1.0666666666666667
1	25101603	1.0666666666666667
1	25157944	1.0666666666666667
1	25287214	1.0
1	25378468	1.0
1	25381332	1.0
1	25387147	1.0
1	25387503	1.0666666666666667
1	25400235	1.1333333333333333
1	25411160	1.0666666666666667
1	25411250	1.0666666666666667
1	25413694	1.0666666666666667
1	25414488	1.0666666666666667
1	25414647	1.0666666666666667
1	25414702	1.0666666666666667
1	25415714	1.0666666666666667
1	25426052	1.0666666666666667
1	25426090	1.0666666666666667
1	25426430	1.0666666666666667
1	25426532	1.0666666666666667
1	25451848	0.8666666666666667
1	25452076	0.8666666666666667
1	25630599	0.8666666666666667
1	25634022	0.8666666666666667
1	25635415	0.8666666666666667
1	25824203	0.8666666666666667
1	25824422	0.8666666666666667
1	25824933	0.8666666666666667
1	25825041	0.8666666666666667
1	25878895	0.8666666666666667
1	25884891	0.8666666666666667
1	26038500	0.8666666666666667
1	26150933	0.8666666666666667
1	26197833	0.8666666666666667
1	26202944	0.8666666666666667
1	26327475	0.8666666666666667
1	26328147	0.8666666666666667
1	26328156	0.8666666666666667
1	26433039	0.8666666666666667
1	26433098	1.1333333333333333
1	26433514	1.1333333333333333
1	26438356	1.1333333333333333
1	26496101	1.1333333333333333
1	26574295	1.0666666666666667
1	26683529	1.2666666666666666
1	26694328	1.2
1	26695589	1.2
1	26825328	1.2
1	26825638	1.2
1	26825826	1.2
1	26911913	1.2
1	27095647	1.0
1	27122000	1.0
1	27388849	0.9333333333333333
1	27389065	0.9333333333333333
1	27389125	0.9333333333333333
1	27394586	0.9333333333333333
1	27395156	0.9333333333333333
1	27400077	0.9333333333333333
1	27403703	0.9333333333333333
1	27406519	0.9333333333333333
1	27406777	0.9333333333333333
1	27406990	0.9333333333333333
1	27502314	0.9333333333333333
1	27502892	0.9333333333333333
1	27555261	0.8
1	27626654	0.8
1	27628115	0.8
1	27638012	0.8
1	27639628	0.8
1	27640613	0.8
1	27645479	0.8
1	27804092	1.0
1	27895234	1.0
1	27909410	1.0
1	27916969	1.0
1	27918394	0.8
1	27978827	0.8
1	27980406	0.8
1	28071009	0.8
1	28376885	0.8
1	28417212	0.8
1	28421579	0.8
1	28421841	0.8
1	28421930	0.8
1	28421953	0.8
1	28446550	0.8
1	28446659	0.8
1	28596991	1.1333333333333333
1	28610618	1.1333333333333333
1	28614487	1.1333333333333333
1	28615160	1.1333333333333333
1	28632923	1.1333333333333333
1	28633411	1.1333333333333333
1	28641301	1.1333333333333333
1	28642804	1.1333333333333333
1	28766398	1.1333333333333333
1	28796497	1.1333333333333333
1	28796566	1.1333333333333333
1	28927650	1.1333333333333333
1	28964147	1.2
1	29254640	1.2
1	29255108	1.2
1	29255212	1.2
1	29255792	1.2
1	29360366	1.2
1	29400930	1.0
1	29403977	1.0
1	29550398	1.0
1	29551638	1.0
1	29694518	1.0
1	29742467	1.0
1	29742488	1.0
1	29757662	1.0
1	29784435	1.0
1	29784748	1.0
1	30216622	1.1333333333333333
1	30259309	1.2
1	30259501	1.2
1	30279417	1.3333333333333333
1	30534349	1.3333333333333333
1	30535195	1.3333333333333333
1	30568749	1.0666666666666667
1	30612195	1.0666666666666667
1	30629630	1.0666666666666667
1	30682588	1.0666666666666667
1	30684307	1.0666666666666667
1	30688139	1.0666666666666667
1	30688527	1.0666666666666667
1	30695765	1.0666666666666667
1	30754598	1.0666666666666667
1	30760105	1.0666666666666667
1	30762295	1.0666666666666667
1	30805134	1.0666666666666667
1	30806294	1.0666666666666667
1	30888417	1.0666666666666667
1	30889881	1.0666666666666667
1	30890157	1.0666666666666667
1	31060322	1.0666666666666667
1	31060548	1.0666666666666667
1	31060951	1.0666666666666667
1	31064736	1.0666666666666667
1	31064990	1.0666666666666667
1	31065740	1.0666666666666667
1	31206651	1.0666666666666667
1	31243038	1.0666666666666667
1	31243619	1.2
1	31380212	1.2
1	31485764	1.3333333333333333
1	31502042	1.2
1	31535697	1.2
1	31582444	1.2
1	31662682	1.2
1	31741542	1.0
1	31850441	0.8666666666666667
1	31859420	0.8666666666666667
1	31861674	0.8666666666666667
1	31861747	0.8666666666666667
1	31865649	0.8666666666666667
1	31870063	0.8666666666666667
1	31976053	0.8666666666666667
1	31976599	0.8666666666666667
1	32154688	1.0666666666666667
1	32157097	1.0666666666666667
1	32199839	1.0666666666666667
1	32227267	1.0666666666666667
1	32233495	1.0
1	32542195	1.3333333333333333
1	32543175	1.3333333333333333
1	32543238	1.3333333333333333
1	32758011	1.3333333333333333
1	32837626	1.0
1	32871182	1.0
1	32994296	1.0
1	32998652	1.0
1	33111976	1.0
1	33112425	1.0
1	33118004	1.0
1	33123139	1.0
1	33216955	1.0
1	33266743	1.0
1	33321536	1.0
1	33382572	1.0666666666666667
1	33422254	1.0666666666666667
1	33459445	1.0666666666666667
1	33526063	1.0666666666666667
1	33630372	1.0
1	33672182	1.4
1	33799525	1.4
1	33824383	1.0
1	33831008	1.0
1	33831846	1.0
1	33833674	1.0
1	33883900	1.0
1	33885206	1.0
1	33956553	1.0
1	33968557	1.0
1	34100290	1.0
1	34153740	1.0
1	34154226	1.0
1	34203421	1.0
1	34255898	1.0
1	34317549	1.0
1	34408391	1.0
1	34408551	1.0
1	34595381	1.0
1	34659667	1.0
1	34663575	1.0
1	34672615	1.0
1	34716513	1.0
1	34716519	1.0
1	34810799	1.0
1	34810848	1.0
1	34811000	1.0
1	34811132	1.0
1	34814398	1.0
1	34821775	1.0
1	34821822	1.0
1	34896374	1.0666666666666667
1	34936603	1.0
1	34940055	1.0
1	34940995	1.0
1	34961462	1.0
1	35043120	1.1333333333333333
1	35134483	1.1333333333333333
1	35240212	1.0
1	35241384	1.0
1	35568654	1.0
1	35578083	1.0666666666666667
1	35578167	1.0666666666666667
1	35579161	1.0666666666666667
1	35581699	1.0666666666666667
1	35582302	1.0666666666666667
1	35583453	1.1333333333333333
1	35659821	1.4
1	35660805	1.4
1	35736346	1.0
1	35737237	1.0
1	35760173	1.1333333333333333
1	35925422	1.1333333333333333
1	35925992	1.1333333333333333
1	35926752	1.1333333333333333
1	35946604	1.1333333333333333
1	35972402	1.1333333333333333
1	35992392	1.1333333333333333
1	36155708	1.1333333333333333
1	36157966	1.1333333333333333
1	36158110	1.1333333333333333
1	36158128	1.1333333333333333
1	36159836	1.1333333333333333
1	36214121	1.1333333333333333
1	36220419	1.1333333333333333
1	36500030	1.1333333333333333
1	36500310	1.1333333333333333
1	36509048	1.1333333333333333
1	36509700	1.1333333333333333
1	36512399	1.1333333333333333
1	36514567	1.1333333333333333
1	36565381	1.0666666666666667
1	36570105	1.0666666666666667
1	36800951	1.0666666666666667
1	36830130	1.0666666666666667
1	37127896	1.0666666666666667
1	37154037	1.0666666666666667
1	37200333	1.0666666666666667
1	37211144	1.0666666666666667
1	37213331	1.0666666666666667
1	37314987	1.0666666666666667
1	37315231	1.0666666666666667
1	37412514	1.0666666666666667
1	37665817	1.0666666666666667
1	37715416	0.9333333333333333
1	37715525	0.9333333333333333
1	37776401	0.8666666666666667
1	37841402	0.8
1	37841892	0.8
1	37850063	0.8
1	38004465	1.0
1	38010873	1.0666666666666667
1	38131735	1.1333333333333333
1	38132193	1.1333333333333333
1	38187071	1.1333333333333333
1	38203410	1.2
1	38248486	1.4666666666666666
1	38250642	1.4666666666666666
1	38252398	1.4666666666666666
1	38316661	1.4666666666666666
1	38445432	1.4666666666666666
1	38446510	1.4666666666666666
1	38549477	1.4666666666666666
1	38549611	1.4666666666666666
1	38550020	1.4666666666666666
1	38550041	1.4666666666666666
1	38610476	1.4666666666666666
1	38617574	1.4666666666666666
1	38632940	1.4666666666666666
1	38633093	1.4666666666666666
1	38734657	1.4666666666666666
1	38738918	1.4666666666666666
1	38739125	1.4666666666666666
1	38741736	1.4666666666666666
1	38786599	1.4666666666666666
1	38794151	1.4666666666666666
1	38849559	1.3333333333333333
1	38871055	1.1333333333333333
1	38876430	1.1333333333333333
1	38879590	1.1333333333333333
1	39036646	1.6
1	39054856	1.4
1	39065286	1.4
1	39113698	1.4
1	39116930	0.8666666666666667
1	39139698	1.0
1	39139774	1.0
1	39142562	1.0
1	39213816	1.2
1	39248635	1.0
1	39731530	1.2
1	39742242	1.2
1	39742946	1.2
1	39756606	1.2
1	39844004	1.1333333333333333
1	39850240	1.1333333333333333
1	39854851	1.1333333333333333
1	39855595	1.1333333333333333
1	39855722	1.1333333333333333
1	39891321	1.1333333333333333
1	39904002	1.1333333333333333
1	40139302	1.0
1	40354645	1.2
1	40355622	1.0666666666666667
1	40356668	1.0666666666666667
1	40418574	1.0666666666666667
1	40420273	1.0666666666666667
1	40420899	1.0666666666666667
1	40421351	1.0666666666666667
1	40422488	1.0666666666666667
1	40511539	1.0
1	40511560	1.0
1	40570584	1.0
1	40726202	1.2
1	40726204	1.2
1	40728786	1.2
1	40803684	1.2
1	40809674	1.2
1	41102924	1.2
1	41103128	1.2
1	41104295	1.2
1	41104379	1.2
1	41104478	1.2
1	41218501	1.2
1	41240442	1.2
1	41277586	1.2
1	41378023	1.1333333333333333
1	41432365	1.0666666666666667
1	41436592	1.0666666666666667
1	41469604	1.0
1	41472060	1.0
1	41535834	1.0
1	41536874	1.0
1	41537185	1.0
1	41851218	1.0
1	41852202	1.0
1	41854434	1.0
1	41854735	1.0
1	41862409	1.0
1	41957436	1.0
1	41964321	1.0
1	42013458	0.8666666666666667
1	42013513	0.8666666666666667
1	42013641	0.8666666666666667
1	42014294	0.8666666666666667
1	42015610	0.8666666666666667
1	42016450	0.8666666666666667
1	42018755	0.8666666666666667
1	42019536	0.8666666666666667
1	42020764	0.8
1	42122237	1.0666666666666667
1	42166337	1.0666666666666667
1	42166456	1.0666666666666667
1	42166757	1.0666666666666667
1	42522289	1.5333333333333334
1	42776829	1.5333333333333334
1	42846502	1.5333333333333334
1	42846690	1.5333333333333334
1	42848304	1.5333333333333334
1	42850252	1.5333333333333334
1	42851352	1.5333333333333334
1	42921565	1.5333333333333334
1	42921800	1.5333333333333334
1	42923161	1.5333333333333334
1	42923166	1.5333333333333334
1	42923335	1.5333333333333334
1	42923366	1.5333333333333334
1	42923409	1.5333333333333334
1	42925982	1.5333333333333334
1	43059764	1.2666666666666666
1	43060987	1.2666666666666666
1	43111288	1.2666666666666666
1	43111801	1.2666666666666666
1	43125988	1.2666666666666666
1	43133467	1.2666666666666666
1	43136314	1.2666666666666666
1	43136421	1.2666666666666666
1	43137137	1.2666666666666666
1	43137222	1.2666666666666666
1	43137243	1.2666666666666666
1	43229589	1.2666666666666666
1	43230571	1.2666666666666666
1	43355278	1.2666666666666666
1	43669415	1.0
1	43681143	1.0666666666666667
1	43686560	1.0666666666666667
1	43763983	1.0666666666666667
1	43974129	0.3333333333333333
1	43974284	0.3333333333333333
1	43982187	0.3333333333333333
1	43982393	0.3333333333333333
1	44029521	1.1333333333333333
1	44029687	1.1333333333333333
1	44162995	1.0666666666666667
1	44186977	1.0666666666666667
1	44187081	1.0666666666666667
1	44192259	1.0666666666666667
1	44192331	1.0666666666666667
1	44348882	1.0666666666666667
1	44348980	1.0666666666666667
1	44349156	1.0666666666666667
1	44349777	1.0666666666666667
1	44352400	1.0666666666666667
1	44370121	1.0666666666666667
1	44370563	1.0666666666666667
1	44371668	1.0666666666666667
1	44373499	1.0666666666666667
1	44373656	1.0666666666666667
1	44540507	1.0666666666666667
1	44540664	1.0666666666666667
1	44802580	1.0666666666666667
1	44802685	1.0666666666666667
1	44802906	1.0666666666666667
1	44956540	1.1333333333333333
1	44960487	1.1333333333333333
1	44960515	1.1333333333333333
1	45004949	1.0
1	45101401	1.1333333333333333
1	45115245	1.1333333333333333
1	45338592	1.1333333333333333
1	45365633	0.8666666666666667
1	45441103	0.8666666666666667
1	45441563	0.8666666666666667
1	45505438	0.8666666666666667
1	45507479	0.8666666666666667
1	45508270	1.0
1	45511429	1.0
1	45513087	1.1333333333333333
1	45513535	1.1333333333333333
1	45513968	1.1333333333333333
1	45514080	1.1333333333333333
1	45633273	1.0666666666666667
1	45743235	1.0
1	45772989	1.0666666666666667
1	45777625	1.0666666666666667
1	45778856	1.0666666666666667
1	45786956	1.0666666666666667
1	45918714	1.0666666666666667
1	45919898	1.0666666666666667
1	45921976	1.0666666666666667
1	45923135	1.0666666666666667
1	45931011	1.0666666666666667
1	45939542	1.0666666666666667
1	45940042	1.0666666666666667
1	45944714	1.0666666666666667
1	45949319	1.0666666666666667
1	46064096	1.0666666666666667
1	46065545	1.0666666666666667
1	46065648	1.0666666666666667
1	46065675	1.0666666666666667
1	46074619	1.0666666666666667
1	46122729	1.0666666666666667
1	46125136	1.0666666666666667
1	46129244	1.0666666666666667
1	46232420	1.0666666666666667
1	46232564	1.0666666666666667
1	46407120	1.3333333333333333
1	46410584	1.3333333333333333
1	46415354	1.3333333333333333
1	46418835	1.3333333333333333
1	46544348	1.0
1	46581567	1.0
1	46628357	1.0
1	46678570	1.0
1	46684873	1.0
1	46685564	1.0
1	46857879	1.0666666666666667
1	46861470	1.0666666666666667
1	47133040	1.0666666666666667
1	47133059	1.0666666666666667
1	47135487	1.0666666666666667
1	47135501	1.0666666666666667
1	47135598	1.0666666666666667
1	47303565	1.0666666666666667
1	47311968	1.0666666666666667
1	47316943	1.0666666666666667
1	47317285	1.0666666666666667
1	47317543	1.0666666666666667
1	47318185	1.0666666666666667
1	47321420	1.0666666666666667
1	47457490	1.0666666666666667
1	47468982	1.0666666666666667
1	47469477	1.0666666666666667
1	47476084	1.0666666666666667
1	47505728	1.0666666666666667
1	47506391	1.0666666666666667
1	47506409	1.0666666666666667
1	47506583	1.0666666666666667
1	47506911	1.0666666666666667
1	47507353	1.0666666666666667
1	47508424	1.0666666666666667
1	47509161	1.0666666666666667
1	47601119	1.0666666666666667
1	47702504	1.0666666666666667
1	47772806	1.0666666666666667
1	47826025	0.9333333333333333
